,lemmes,pos
396,"['un', 'fort', 'bouleversement', 'économique', 'social', 'un', 'événement', 'historique', 'dont', 'guère', 'estimer', 'effet', 'le', 'avenir']","['DET', 'ADV', 'ADV', 'ADJ', 'ADJ', 'DET', 'NOUN', 'ADJ', 'PRON', 'ADV', 'VERB', 'NOUN', 'DET', 'NOUN']"
397,"['principalement', 'lenteur', 'reprise', 'économique']","['ADV', 'ADJ', 'NOUN', 'ADJ']"
398,"['un', 'mort', 'particulièrement', 'difficile', 'aggravation', 'pauvreter', 'un', 'climat', 'social', 'délétère', 'crise', 'économique', 'exacerbant', 'conséquence', 'politique', 'inégalitaire']","['DET', 'NOUN', 'ADV', 'ADJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'AUX', 'NOUN', 'ADJ', 'ADJ']"
399,"[""n'"", 'avoir', 'inquiétude', 'modérer', 'compte', 'tenir', 'cas', 'grave', 'minorité']","['ADV', 'AUX', 'NOUN', 'ADJ', 'X', 'VERB', 'NOUN', 'ADJ', 'NOUN']"
400,"['de', 'voir', 'proche', 'infecter', 'ou', 'mourir', 'voir', 'famille']","['ADP', 'VERB', 'ADJ', 'VERB', 'CCONJ', 'VERB', 'VERB', 'NOUN']"
401,"['au', 'plan', 'personnel', 'contaminer', 'contaminer', 'mari', 'risque', 'risquer', 'mourir', 'revoir', 'enfant', 'devoir', 'vivre', 'pendant', 'temps', 'indéterminer', 'distance', 'physique', 'autre', '-et', 'particulièrement', 'famille-', 'mesure', 'barrière', 'de', 'hygiène', 'contraignante', 'perturber', 'toc', 'chez', 'mari', 'avoir', 'long', 'perdre', 'progressivement', 'lien', 'social', 'malgré', 'possibilité', 'offrir', 'technologie', 'perdre', 'gout', 'vivr', 'dégradation', 'physique', 'psychique', 'entraîner', 'confinemer', 'manqu', 'de', 'air', 'de', 'exercice', 'plus', 'largement', 'plus', 'important', 'beaucoup', 'de', 'inquiétude', 'enfant', 'petit', 'enfant', 'santé', 'physique', 'psychique', 'éducation', 'avenir', 'professionnel', 'inquiétude', 'le', 'avenir', 'vie', 'terr', 'france', 'monde', 'sentimer', 'vivre', 'période', 'choix', 'crucial', 'apporte', 'beaucoup', 'souffrance', 'beaucoup', 'gens', 'risque', 'violence', 'guerre', 'famine', 'plus', 'pandémie', 'entre', 'meilleur', 'possible', 'pire', 'probable', 'continuon', ""'"", 'comme']","['ADP', 'NOUN', 'ADJ', 'VERB', 'VERB', 'NOUN', 'ADJ', 'VERB', 'VERB', 'PROPN', 'NOUN', 'VERB', 'VERB', 'ADP', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'ADJ', 'ADJ', 'ADV', 'ADJ', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'ADP', 'NOUN', 'VERB', 'ADJ', 'VERB', 'ADV', 'ADJ', 'ADJ', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'VERB', 'VERB', 'ADJ', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADV', 'ADV', 'ADV', 'ADJ', 'ADV', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'DET', 'NOUN', 'NOUN', 'ADJ', 'PROPN', 'PROPN', 'VERB', 'VERB', 'VERB', 'NOUN', 'ADJ', 'VERB', 'ADV', 'NOUN', 'ADV', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'ADV', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'ADJ', 'ADJ', 'NOUN', 'PUNCT', 'ADP']"
402,"['mon', 'inquiétude', 'personnel', 'environnement', 'social', 'amical', 'géographique', 'privilégier', 'par', 'contre', 'terriblement', 'choquer', 'voir', 'le', 'difficulté', 'rencontrer', 'nombreux', 'habitant', 'pays', 'faim', 'sembler', 'de', 'un', 'époque', 'injustice', 'le', 'habitat', 'le', 'accès', 'moyen', 'communication', 'le', 'enseignement', 'enfant', '....', 'soin', 'le', 'état', 'catastrophique', 'epad', 'malgré', 'dévouement', 'soignant', 'montant', 'élevé', 'frais', 'personne', 'accueillir', 'tout', 'renvoie', 'image', 'douloureux', 'société', 'dont', 'plus', 'directement', 'complice']","['DET', 'NOUN', 'ADJ', 'PROPN', 'ADJ', 'ADJ', 'ADJ', 'VERB', 'ADP', 'ADP', 'NOUN', 'VERB', 'VERB', 'DET', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'DET', 'NOUN', 'ADJ', 'VERB', 'DET', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'DET', 'NOUN', 'ADJ', 'ADJ', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'DET', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'PRON', 'ADV', 'ADV', 'NOUN']"
403,"['ne', 'faire', 'face', 'ephad', 'soin', 'nécessaire', 'personne', 'atteindre', 'coroner', 'un', 'explosion', 'licenciement', 'entreprendre', 'faillite', 'de', 'artisans', 'commerçant', 'le', 'accroissement', 'inégalité', 'retour', 'vieux', 'habitude']","['ADV', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'VERB', 'DET', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'ADP', 'ADP', 'NOUN', 'DET', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'ADJ']"
404,"['maladie', 'proche', 'temps', 'nécessaire', 'atteindre', 'immunité', 'conséquence', 'socio', 'économique', 'mon', 'propre', 'mort']","['NOUN', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'DET', 'ADJ', 'NOUN']"
405,"['le', 'solitude', 'imposer', 'conjoint', 'cer', 'de', 'hospitalisation', 'le', 'nature', 'soin', 'hospitalier']","['DET', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'ADP', 'NOUN', 'DET', 'NOUN', 'ADJ', 'ADJ']"
406,"['le', 'atteinte', 'proche', 'conséquence', 'économique', 'sociétal', 'pandémie']","['DET', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'NOUN']"
407,"['que', 'vaccin', 'obligatoire', 'je', 'vouloir', 'rester', 'libre', 'choisir']","['SCONJ', 'NOUN', 'VERB', 'PRON', 'VERB', 'VERB', 'ADJ', 'ADJ']"
408,"[""l'"", 'attrapper']","['PRON', 'VERB']"
409,['aucun'],['DET']
410,"['88', 'an', 'bon', 'santé', 'désolé', 'partir']","['NUM', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'VERB']"
411,"['manqu', 'crier', 'ds', 'établissement', 'personne', 'âgé', 'de', 'un', 'poste', 'personne', 'venir', 'conseiller', 'échanger', 'aider', 'chercher', 'chaîne', 'tv', 'le', 'installer', 'installer', 'wifi', 'ds', 'chambre', 'le', 'ordinateur', 'personnel', 'faire', 'petit', 'course', 'bavarder', 'expliquer', 'info', 'émission', 'mal', 'entendre', 'aider', 'téléphoner', 'proche', 'établir', 'connexion', 'internet', 'etc.', 'chambre', 'plus', 'grand', 'obligatoirement', 'petit', 'balcon']","['ADJ', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'NOUN', 'VERB', 'VERB', 'VERB', 'VERB', 'VERB', 'NOUN', 'ADP', 'DET', 'VERB', 'VERB', 'NOUN', 'ADP', 'NOUN', 'DET', 'NOUN', 'ADJ', 'VERB', 'ADJ', 'NOUN', 'VERB', 'VERB', 'NOUN', 'NOUN', 'ADV', 'ADJ', 'VERB', 'VERB', 'ADJ', 'VERB', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'ADV', 'ADJ', 'ADV', 'ADJ', 'NOUN']"
412,"['bêtise', 'le', 'inconscience', 'de', 'autre', 'personne', 'violenc', 'bref', 'changement', 'possible', 'société', 'famine', 'monde', 'reprendre', ""'"", 'comme', 'réchauffemer', 'climatique', 'second', 'plan', 'chômage']","['NOUN', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADJ', 'ADV', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'PROPN', 'VERB', 'PUNCT', 'ADP', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'VERB']"
413,"['pas', 'enfant', 'retour', 'travail', 'transport', 'petit', 'enfant', 'retour', 'le', 'école', 'choix', 'école', 'plus', 'grand', 'vacance', 'pour', 'vie', 'société', 'revoie', 'amis', 'reprendre', 'cours']","['ADV', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'NOUN', 'ADJ', 'ADV', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'VERB', 'NOUN']"
414,"['manqu', 'connaissance', 'ce', 'épidémie', 'absenc', 'traitement', 'vaccin', 'déni', 'réaliter', 'chez', 'beaucoup', 'facteur', 'risqu', 'représente', 'le', 'âge', 'bon', 'santé', 'relâchement', 'comportement', 'prévention', 'geste', ""'"", 'barrière', 'confinement', 'risque', 'de', 'un', 'rebond']","['ADJ', 'NOUN', 'DET', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'VERB', 'ADP', 'ADV', 'NOUN', 'ADJ', 'VERB', 'DET', 'NOUN', 'ADJ', 'NOUN', 'ADV', 'ADJ', 'NOUN', 'ADJ', 'PUNCT', 'NOUN', 'ADJ', 'VERB', 'ADP', 'DET', 'NOUN']"
415,"['contact', 'autrui']","['VERB', 'ADJ']"
416,"['peur', 'de', 'être', 'retrouver', 'mourir', 'chez']","['NOUN', 'ADP', 'AUX', 'VERB', 'VERB', 'ADP']"
417,"['être', 'contaminer', 'insouciant', 'inconscient']","['AUX', 'VERB', 'NOUN', 'ADJ']"
418,"['inquiétude', 'plan', 'économique', 'social', 'france', 'monde']","['NOUN', 'NOUN', 'ADJ', 'ADJ', 'PROPN', 'PROPN']"
419,"['mesure', 'approprier', 'lutter', 'contre', 'ce', 'pandémie', 'assurer', 'le', 'ensembl', 'population', 'obéit', 'consigne', 'protection', 'chacun', 'distanciation', 'masque', 'lavage', 'mains', 'sortie', 'limiter', 'etc.', 'reste', 'part', 'le', 'état', 'tests', 'matériel', 'distribution', 'masque', 'nous', 'attendre', 'long', 'semaine', 'voyon', 'rien', 'venir', 'ce', 'être', 'inquiéter']","['NOUN', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'PRON', 'NOUN', 'ADJ', 'NOUN', 'DET', 'NOUN', 'VERB', 'ADJ', 'VERB', 'NOUN', 'DET', 'NOUN', 'PRON', 'NOUN', 'NOUN', 'ADJ', 'PRON', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'PRON', 'VERB', 'PRON', 'AUX', 'VERB']"
420,"['ne', 'pouvoir', 'voyager', 'se', 'évader', 'devenir', 'idiote', 'manquer', 'choix', 'livre', 'de', 'action', 'se', 'laisser', 'aller', 'grossir', 'devenir', 'impotent']","['ADV', 'VERB', 'VERB', 'PRON', 'VERB', 'VERB', 'PRON', 'VERB', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'PRON', 'VERB', 'VERB', 'VERB', 'VERB', 'ADJ']"
421,"['attraper', 'virus', 'surprise']","['VERB', 'NOUN', 'NOUN']"
422,"['le', 'covid', ""n'"", 'épargne', 'jeune']","['DET', 'NOUN', 'ADV', 'VERB', 'ADJ']"
423,"['lá', 'faible', 'proportion', 'personne', 'immuniser']","['DET', 'ADJ', 'NOUN', 'NOUN', 'ADJ']"
424,"['nouveau', 'virus', 'connaître', 'virulent']","['ADJ', 'NOUN', 'VERB', 'ADV']"
425,"['etre', 'vie', 'ne', 'pouvoir', 'faire', 'activité', 'choisir', 'le', 'manque', 'absolu', 'liberté', 'le', 'liberté', 'respirer', 'voir', 'gen', ""qu'"", 'on', 'aime', 'je', 'avoir', 'le', 'impression', 'plus', 'démocratie', 'au', 'lieu', 'de', 'être', 'unir', 'gen', 'venir', 'dire', 'contraire', 'critiquer', 'autre', 'chaque', 'jour', 'moral', 'baisse']","['VERB', 'NOUN', 'ADV', 'VERB', 'VERB', 'NOUN', 'VERB', 'DET', 'NOUN', 'NOUN', 'NOUN', 'DET', 'NOUN', 'VERB', 'VERB', 'ADJ', 'PRON', 'PRON', 'VERB', 'PRON', 'VERB', 'DET', 'NOUN', 'ADV', 'NOUN', 'ADP', 'NOUN', 'ADP', 'AUX', 'VERB', 'ADJ', 'VERB', 'VERB', 'ADJ', 'VERB', 'ADJ', 'DET', 'NOUN', 'ADJ', 'NOUN']"
426,"['bouleversement', 'existence']","['ADV', 'NOUN']"
427,"['virus', 'inconnu', 'dangereux', 'virulent', 'non', 'maîtris']","['NOUN', 'VERB', 'NUM', 'ADV', 'ADV', 'ADJ']"
428,"['le', 'conséquence', 'économique', 'le', 'conséquence', 'économique', 'le', 'mort', 'économique']","['DET', 'NOUN', 'ADJ', 'DET', 'NOUN', 'ADJ', 'DET', 'NOUN', 'ADJ']"
429,"['devoir', 'hospitaliser']","['VERB', 'VERB']"
430,"['virus', 'nouveau', 'maitrisabl']","['NOUN', 'ADJ', 'ADJ']"
431,"['le', 'après', 'corona', 'réel', 'changement', 'vie', 'de', 'objectif', 'finance', 'le', 'économie', 'le', 'hum', 'ain']","['DET', 'ADP', 'ADV', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'DET', 'NOUN', 'DET', 'PROPN', 'ADJ']"
432,"['contacter', 'virus', 'et', 'devoir', 'hospitaliser', 'réanimation']","['VERB', 'NOUN', 'CCONJ', 'VERB', 'VERB', 'VERB']"
433,"['soudainement', 'brusque', 'rupture', 'universel', 'personnel', 'chacun', 'comme', 'enfant', 'injonction', 'soudain', 'rester', 'chez', 'soi', 'temps', 'indéterminer', 'brutal', 'accroc', 'liberté', 'individuel', 'quand', 'imaginer', 'fin', 'confinemer', 'barbare', 'être', '-ce', ""qu'"", 'au', 'servi', 'enfin', 'comprendre', 'le', 'importance', 'climatique', 'écologique', 'tout', 'politique', 'avoir', 'régler', 'le', 'économique', 'droit', 'humain', 'espéron']","['ADV', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'PRON', 'ADP', 'NOUN', 'VERB', 'ADJ', 'VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'ADJ', 'X', 'NOUN', 'ADJ', 'SCONJ', 'VERB', 'NOUN', 'VERB', 'ADV', 'AUX', 'PRON', 'ADV', 'ADP', 'NOUN', 'ADV', 'VERB', 'DET', 'NOUN', 'ADJ', 'ADJ', 'DET', 'NOUN', 'AUX', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADJ', 'NOUN']"
434,"['chacun', 'sent', 'responsable']","['PRON', 'ADJ', 'NOUN']"
435,"['rebond', 'après', 'déconfinement']","['NOUN', 'ADP', 'ADV']"
436,"['rebond', 'déconfinement']","['NOUN', 'ADV']"
437,"['eter', 'agée', '72', 'an', 'chimiothérapie', 'prend', 'minimum', 'risque', 'sort', 'trer', 'mon', 'inquiétude', 'plutôt', 'vers', 'futur', 'déconfination', 'difficuter', 'social', 'trouver', 'démunir']","['VERB', 'NOUN', 'NUM', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADV', 'ADP', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'VERB', 'VERB']"
438,"['santé', 'ami', 'âgé', 'famille', 'personne', 'fragile', 'moi-même.hausse', 'certainement', 'important', 'prix', 'vi', 'quotidienne', 'savoir', 'quand', 'reprendre', 'vie', 'social', 'important', 'aller', 'retomber', 'caniculaire', '....', 'embrasemer', 'social', 'pouvoir', 'tenir', 'route', 'apre', 'confinemer', 'combien', 'temps', 'falloir', 'rester', 'garde']","['NOUN', 'NOUN', 'ADJ', 'X', 'NOUN', 'ADJ', 'VERB', 'ADV', 'ADJ', 'VERB', 'ADJ', 'VERB', 'VERB', 'SCONJ', 'VERB', 'NOUN', 'ADJ', 'ADJ', 'VERB', 'VERB', 'ADJ', 'PUNCT', 'VERB', 'ADJ', 'VERB', 'VERB', 'NOUN', 'ADJ', 'VERB', 'ADV', 'NOUN', 'VERB', 'VERB', 'ADJ']"
439,"['rebond', 'déconfinement']","['NOUN', 'ADV']"
440,"['greffer', 'fragile', 'rapport', 'virus', 'ce', 'être', 'grave', 'danger', 'niveau', 'respiratoire', 'traitement', 'prise', 'charg']","['VERB', 'NOUN', 'NOUN', 'NOUN', 'PRON', 'AUX', 'ADJ', 'VERB', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'ADJ']"
441,"['de', 'rester', 'confiner', 'longtemps']","['ADP', 'VERB', 'VERB', 'ADV']"
442,"['reprise', 'économique', 'monde.pour', 'jeune', 'emploi', 'aimer', 'réflexion', 'façon', 'vivre', 'changement', 'augmentation', 'pauvreté', 'société', 'tourment']","['NOUN', 'ADJ', 'DET', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADJ']"
443,"['savoir', 'rien', 'covid', '19', 'le', 'confinement', 'ce', 'être', 'dur', 'famille', 'petit', 'appartemer', 'enfant', 'télétravail', 'ce', 'être', 'compliquer', 'inégal']","['VERB', 'PRON', 'NOUN', 'DET', 'DET', 'NOUN', 'PRON', 'AUX', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'ADJ', 'PRON', 'AUX', 'VERB', 'ADJ']"
444,"['le', 'incertitude', 'traitement', 'avenir', 'proche', 'rester', 'le', 'éloignement', 'de', 'proche', 'éviter', 'contamination']","['DET', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'NOUN']"
445,"['risque', 'de', 'entrainer', 'après', 'distanciation', 'physique', 'distanciation', 'social', 'profond', 'pérenne', 'risque', 'avenir', 'europe', 'profite', 'crise', 'amorcer', 'europe', 'unie', 'solidaire']","['NOUN', 'ADP', 'VERB', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'PROPN', 'VERB', 'NOUN', 'ADJ', 'PROPN', 'NOUN', 'ADJ']"
446,"[""-l'"", 'inquiétude', 'de', 'être', 'groupe', 'de', 'âge', 'vulnérable', 'le', 'inquiétude', 'revoir', 'enfant', 'santé', 'détériore', 'gravement', 'le', 'inquiétude', 'preparer', 'suffisamment', 'souffrir', 'q', 'mourir', 'tombe', 'malade', 'je', 'précise', 'id', 'puericultric', 'cadre', 'infirmier']","['PUNCT', 'NOUN', 'ADP', 'AUX', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'DET', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'VERB', 'ADV', 'DET', 'NOUN', 'VERB', 'ADV', 'VERB', 'SCONJ', 'VERB', 'X', 'ADJ', 'PRON', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'ADJ']"
447,"['le', 'santé', 'plus', 'fragile', 'connai', 'âge', 'maladie', 'conséquence', 'social', 'économique', 'particulier', 'plus', 'pauvre', 'pays', 'difficulter']","['DET', 'NOUN', 'ADV', 'ADJ', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'ADJ', 'ADV', 'ADJ', 'NOUN', 'VERB']"
448,"['le', 'ignorance', 'avouer', 'chercheur', 'traitemer', 'appliquer']","['DET', 'NOUN', 'VERB', 'ADJ', 'VERB', 'VERB']"
449,"['bien', 'sûr', 'contracter', 'coronavirus', 'proche', 'moi', '-', 'même']","['ADV', 'ADJ', 'VERB', 'VERB', 'ADJ', 'PRON', 'PUNCT', 'ADV']"
450,"['retour', 'moyen', 'âg']","['NOUN', 'ADJ', 'ADJ']"
451,"['mon', 'inquiétude', 'femme', 'prendre', 'tout', 'précaution', 'possible', 'le', 'économie', 'national', 'façon', 'dont', 'pouvoir', 'relever', 'après', 'crise', 'risque', 'durer', 'mois']","['DET', 'NOUN', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADJ', 'DET', 'NOUN', 'ADJ', 'NOUN', 'PRON', 'VERB', 'VERB', 'ADP', 'NOUN', 'VERB', 'VERB', 'NOUN']"
452,"['sens', 'vraiment', 'inquiet', 'je', 'bon', 'santé', 'dis', 'je', 'attraper', 'virus', 'me', 'en', 'guérirai']","['NOUN', 'ADV', 'ADJ', 'PRON', 'ADJ', 'NOUN', 'ADP', 'PRON', 'VERB', 'VERB', 'PRON', 'ADP', 'ADJ']"
453,"['le', 'déconfinement']","['DET', 'NOUN']"
454,"['inquiétude', 'le', 'ampleur', 'durer', 'le', 'épidémie', 'temps', 'conséquence', 'économique', 'social']","['NOUN', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'ADJ']"
455,"['croiser', 'personne', 'respecter', 'règle', 'précaution']","['VERB', 'NOUN', 'VERB', 'ADJ', 'NOUN']"
456,"['inquiétude', 'le', 'ampleur', 'durer', 'le', 'épidémie', 'ainsi', 'conséquence', 'économique', 'social']","['NOUN', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADV', 'NOUN', 'ADJ', 'ADJ']"
457,"['contagion', 'non', 'respect', 'confinemer']","['NOUN', 'ADV', 'VERB', 'VERB']"
458,"['temps', 'nécessaire', 'trouver', 'vaccin']","['ADV', 'ADJ', 'VERB', 'NOUN']"
459,"['que', 'ce', 'crise', 'exploiter', 'delà', 'que', 'lui', 'représente', 'réellement']","['SCONJ', 'DET', 'NOUN', 'VERB', 'ADV', 'SCONJ', 'PRON', 'VERB', 'ADV']"
460,"['le', 'facture', '....', 'que', 'mimmiards']","['DET', 'NOUN', 'PUNCT', 'SCONJ', 'PROPN']"
461,"['mon', 'épouse', 'contaminer', 'pendant', 'période', 'fièvre', 'mal', 'tête', 'grand', 'fatigue', 'perte', 'de', 'odorat', 'inquiet', 'risquer', 'de', 'être', 'hospitaliser', 'séparer', 'heureusement', 'avoir', 'oer', 'cas']","['DET', 'NOUN', 'VERB', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'VERB', 'ADP', 'AUX', 'VERB', 'VERB', 'ADV', 'AUX', 'VERB', 'NOUN']"
462,"['contamination', 'familial', 'épouse', 'rémission', 'de', 'un', 'cancer', 'sein', 'déclarer', 'avoir', 'an']","['NOUN', 'ADJ', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADJ', 'VERB', 'AUX', 'VERB']"
463,"['inconnu', 'le', 'incertitude', 'navigu', 'brouillard']","['VERB', 'DET', 'NOUN', 'ADJ', 'NOUN']"
464,"['contagion', 'séparation', 'proche']","['NOUN', 'NOUN', 'ADJ']"
465,"['peur', 'mourir', 'seul']","['NOUN', 'VERB', 'ADJ']"
466,"['sur', 'le', 'avenir', 'jeune', 'sur', 'isolement', 'rupture', 'lien', 'entre', 'personne', 'groupe']","['ADP', 'DET', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADJ']"
467,"['pouvoir', 'aller', 'maison', 'secondaire', 'he', 'rencontrer', 'famille', 'pouvoir', 'aller', 'cours', 'artistique']","['VERB', 'VERB', 'NOUN', 'ADJ', 'PRON', 'VERB', 'NOUN', 'VERB', 'VERB', 'NOUN', 'ADJ']"
468,"['outre', 'risque', 'sanitaire', 'ce', 'crise', 'conséquence', 'important', 'niveau', 'social', 'économique']","['ADP', 'ADJ', 'ADJ', 'DET', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'ADJ']"
469,"['contaminée', 'contagieux', 'savoir']","['NOUN', 'NOUN', 'VERB']"
470,"['attraper', 'virus', 'récession', 'économique', 'le', 'après', 'mise', 'rancart', 'question', 'écologique']","['VERB', 'NOUN', 'NOUN', 'ADJ', 'DET', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'ADJ']"
471,"['de', ""l'"", 'attraper', 'puis', 'de', 'être', 'mettre', 'côté', 'caus', 'âge', 'mourir', 'seul', 'souffrance']","['ADP', 'PRON', 'VERB', 'CCONJ', 'ADP', 'AUX', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN']"
472,"['je', 'me', 'inquiéter', 'surtout', 'le', 'indisciplin', 'certains', 'lors', 'déconfinement']","['PRON', 'PRON', 'VERB', 'ADV', 'DET', 'ADJ', 'PRON', 'ADV', 'ADV']"
473,"['le', 'contamination', 'enfant', 'petit', 'enfant']","['DET', 'NOUN', 'NOUN', 'ADJ', 'NOUN']"
474,['déconfinement'],['ADV']
475,"['trouver', 'traitement', 'vaccin', 'merci', 'chinois', 'masque', 'médicament', 'manqu', 'transparence', 'part', '...........']","['VERB', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']"
476,"['le', 'difficulté', 'lier', 'information', 'circulent', 'vrai', 'faux', 'surtout', 'manquement', 'gouvernement', 'lier', 'masque', 'test']","['DET', 'NOUN', 'VERB', 'NOUN', 'ADV', 'ADJ', 'ADJ', 'ADV', 'NOUN', 'ADV', 'VERB', 'ADJ', 'NOUN']"
477,"['suite', 'deconfinement', 'excè', 'confiance', 'barrière', 'respect', 'distance', 'masque', 'lavage', 'mains', 'vite', 'oublier']","['NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'ADV', 'VERB']"
478,"['le', 'mort', 'physique', 'économique', 'beaucoup', 'gen', 'un', 'vie', 'triste', 'adolescent']","['DET', 'NOUN', 'ADJ', 'ADJ', 'ADV', 'ADJ', 'DET', 'NOUN', 'ADJ', 'NOUN']"
479,"['un', 'inquiétude', 'lier', 'reprendre', 'de', 'un', 'vie', ""'"", 'normal', 'pouvoir', 'vivr', 'moment', 'convivialiter', 'se', 'inquiéter', 'aller', 'cinéma', 'théâtre', 'retrouver', 'liberté', 'de', 'action', 'limite']","['DET', 'NOUN', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADJ', 'VERB', 'ADJ', 'ADJ', 'VERB', 'PRON', 'VERB', 'VERB', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ']"
480,"['forme', 'grave', 'civid']","['NOUN', 'ADJ', 'ADJ']"
481,"['inquiétude', 'retrouver', 'liberté', 'de', 'action', 'total', 'de', 'être', 'limité', 'contact', 'sortir', 'déplacement', 'ne', 'retrouver', 'convivialité', 'de', 'avant']","['NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'AUX', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'ADV', 'VERB', 'NOUN', 'ADP', 'ADP']"
