Id;Caption
1764;Aucune ou presque. Je ne sors que tous les 5 à 8 jours. Je porte un masque tissu réalisé par moi-même, donc pas forcément parfaitement efficace, mais je m'écarte de gens dans les superettes, j'ai un torchon attaché avec une épingle à linge que je mets sur la poignée du caddy pour éviter les traces des autres mains et je fais mes courses !
1765;"Mon inquiétude se résume pour les miens (une maman chez elle heureusement pas en ephad 92 ans) dans
 un lieu des plus contaminé par le covid, moi 70 ans qui vit seule en Bretagne , et mes enfants
 enseignants . Mais restons positif!"
1766;aucune actuellement
1767;Avoir à affronter une nouvelle vague
1768;Rester confiné
1769;"Le risque coronavirus?
 Difficultés économiques quelques soit l âge"
1771;Pas trop d'inquiétude envers le risque d'être contaminée, mais je crains vraiment l'acharnement de réanimation si je dois y être confrontée. Mes inquiétudes sont plutôt pour mes enfants et leur rapport difficile au travail actuellement et la survie en petit appartement.
1772;"les directives gouvernementales incertaines, approximatives
 les consignes peu claires laissées à la responsabilité de chacun
 le manque d'anticipation des actions"
1773;L'instauration d'un ETAT POLICIER, la perte de mes droits fondamentaux
1774;Incertitude sur la situation économique, écologique, les drames sociaux à venir
1775;Restreindre notre liberté de mouvement pour nous les 'vieux'
1776;"tomber malade être hospitalisé
 ne pas être soigne"
1777;La catastrophe économique qui en découle et dont les effets auraient pu être atténués s'il  y avait eu davantage de prise en compte des besoins de l'hôpital public signalés depuis des années, pour ne pas dire des décennies
1778;"pas vraiment d'inquiétude pour moi
 mais pour le monde"
1779;L'inquiétude pour la famille et les amis.
1780;"attraper le covid-19
 être mise au ban de la société : privée des activités dans lesquelles je suis investie, serais-je considérée comme étant encore capable de les accomplir quand la vie 'normale' reprendra"
1783;"L'instrumentalisation de la pandémie par de nombreux acteurs (médias, médecins, politiques....)
 la situation économique générale
 restrictions de liberté"
1784;"Le 'après' économiquement.
 Les mauvaises informations.
 Un possible retour de ce virus."
1785;Mon inquiétude est pour après : restriction des libertés individuelles avec flicage au fallacieux motif de sécurité sanitaire.
1786;Être contaminée moi ou mon mari,ainsi que nos enfants et petits enfants.l'avenir incertain
1787;continuer à subir des contraintes irraisonnées alors que mon comportement suit les strictes consignes de distanciations qui suffisent à empêcher la progression du virus : longues promenades en pleine nature, entretient d'un jardin potager  situé à 300m de chez moi et essentiel à mes besoins alimentaires, ne pas aller voir mes petits enfants .......
1788;risque de propagation du virus, non observance des consignes de sécurité,
1789;qu'il y ait un zèle de précautions contraignantes et un manque de souplesse de considérations suivant les situations différentes (ville/campagne - suivant les horaires de la journée -  du we - déplacements longs ou pas .... par exemple...)
1790;le manque de traitement efficace
1792;D attraper le covid 19 et de ne pouvoir aller en soins intensifs éventuellement
1793;que l'un de mes proches ou moi-même développe une forme grave justifiant la réanimation
1794;"Que les messures barrières soient mal respectées par les 'plutôt jeunes ' qui
 n'ont pas intégré le fait que l'on peut être porteur du virus sans aucun signe...
 et le fait que les masques faits maison protègent plus les autres que soi-même.."
1795;"le dé-confinement au fur et à mesure que la population va circuler davantage.
 Le manque de masques, et du coup ils ne sont pas obligatoires partout.
 La distanciation physique est parfois difficile, alors qu'il y a de nombreuses personnes qui peuvent être asymptomatiques ou certaines en incubation avant d'être malades.
 Les tests peuvent donner des faux négatifs. Le prélèvement pas assez profond, ou le virus peut avoir migré dans un autre organe...
 Je suis en bonne santé, sans maladie ni traitement chronique et je ne vis pas en ville. Donc j'ai un peu moins de risque, même si j'applique le principe de précaution depuis fin février et porte un masque dès que je sors.
 Car j'ai bien compris que les effets de ce virus peuvent être de plus en plus violents, mortels selon chaque personne et selon son âge. 
 J'appliquerai toutes les précautions possibles pour pouvoir sortir et continuer à vivre."
1796;"Pour mes enfants et petits enfants
 Grande inquiétude pour l'avenir."
1798;La complexité de la situation, et ses conséquences dans de nombreux domaines, n'est pas toujours bien prise en considération dans le 'grand public', De plus, la notion d'intérêt général suppose un dépassement de la recherche d'intérêt personnel immédiat, laquelle est progressivement devenue dominante dans notre société ( cf 'parce que JE le vaux bien' ). L'intolérance à la contrainte qui en résulte rend ainsi 'suspecte' toute recommandation fondée, justement sur l'intérêt général, notamment en fonction des moyens hospitaliers disponibles pour répondre à un afflux toujours possible  de personnes gravement atteintes. En bref, ce qui m'inquiète est donc le manque de civisme de certains de nos concitoyens.
1799;"Deuxième vague du virus, entraînant un possible reconfinement.
 Crise économique sans précédent avec des répercussions inestimables à l'heure actuelle.
 Privation durable des libertés individuelles.
 Survenue d'un racisme anti-vieux le confinement ayant été en partie pour les 'protéger'.
 Chaos économique et politique en France, le confinement et ses conséquences devant être 'payé' par les dirigeants qui l'ont initié.
 Fracture sociale exacerbée avec  risques de tension  pouvant mener à la guerre civile si on ne s'en occupe pas."
1800;je ne suis guère inquiète pour moi ni même pour ma famille d'où la note 3 ci-dessus. Par contre je suis très inquiète pour la situation économique qui va suivre. Je crains que beaucoup de personnes se retrouvent en grande difficulté. Cela pourrait entrainer des mouvements sociaux graves avec des conséquences politiques imprévisibles.
1801;"Pas tant d'être contaminée que des suites par acharnement de réanimation.
 
 Beaucoup plus d'inquiétude par rapport à mes enfants : vie difficile en appartement, impossibilité de travailler pour les indépendants,"
1802;Le gouvernement paraît incapable de gérer correctement le déconfinement comme il a été incapable de gérer le début.  Comme il n'a repéré les premiers cas en décembre.
1803;Pour le travail, les personnes sans travail. Les écoles et les enfants en difficultés. Comment s'en débarrasser et quelle vie après.
1804;Ce n'est pas la santé, mais les retombées économiques et surtout sociales qui en découlent risquent d'être très importantes
1805;"Evidemment je n'ai pas envie de mourir mais en priorité je ne veux pas souffrir à cause des soins prodigués dans le cadre du corona  et j'aurais peu également de détecter chez les soignants une hésitation entre une vieille, et une autre personne...
 Comme tout individu  normalement constitué (???) je souhaiterais mourir pendant mon sommeil, sans m'en rendre compte."
1806;pas d'inquiétudes pour moi mais pour le monde
1807;Ce n'est pas la première pandémie que connait notre planète. Le danger est la surévaluation et l'hypermédiatisation de tous bords, avec des tentatives de politisation, alors que la science devrait 'avoir la main'.
1808;"Que les gens ne respectent les règles d'hygiène de base
 Que le confinement se prolonge"
1809;Avec le deconfinement, moins d'attention.
1810;ne pas pouvoir se déplacer. l'avenir de nos enfants
1811;"Etre contaminée ayant une fragilité des poumons depuis quelques années.
 Que mes enfants et amis soient contaminés gravement."
1812;ne pas pouvoir etre testée
1813;D'être malade bien sûr et l'attente dans l'élaboration  d'un traitement puis d'un vaccin !
1814;Je crains un peu la contamination après le déconfinement, soit par mes enfants que je compte bien revoir, soit par mon aide ménagère qui reprendra ses prestations, et autres occasions possibles.
1815;Être contaminé pour une personne à risque et contaminer sa famille et les autres
1816;"De l'attraper sous sa forme grave (détresse respiratoire),
 D'éventuellement contaminer d'autres personnes."
1817;malades moi et ma famille répercussions sur la manière d'appréhender l'avenir
1818;Inquiétude liée â l économie
1820;attraper le covid et plus pour sa famille car elle est à la campagne
1821;un contrôle de l'activité des gens et plus particulièrement des + âgés et une réduction de leur autonomie, une vaccination obligatoire, le non engagement dans la transition écologique de tous les secteurs d'activité et une reprise économique à l'identique,
1822;mon inquiétude principale concerne les relations entre personnes imposées par les risques de contamination
1823;"Le manque de matériel  de protection pour les soignants. Le dispositif de dépistage et d'isolement des personnes positives qui n'est pas encore en place.
 La limitation des déplacements à 100 kms"
1825;"en cas d'hospitalisation mes inquiétudes sont que :
 - mes directives de fin de vie ne soient pas prises en compte,
 - les produits létaux pour abréger ma vie ne soient pas disponibles pour un suicide assisté."
1826;l attraper et développer une forme grave
1827;Que l'ensemble de la population fasse n'importe quoi lors du déconfinement
1828;Je crains un peu la contamination après le déconfinement, soit par mes enfants que je compte bien revoir rapidement, soit par mon aide à domicile qui reviendra prochainement
1829;approximations de la politique publique
